userWallet,credit_score,risk_probability
0x001f96b7e19a54ae45f451b0148336504d03fdcf,777.2193996136665,0.00018590171717921275
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,773.1510892652855,0.009523886645155006
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,777.2193996136665,0.00018590171717921275
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,776.9771949509698,0.0007452124863267168
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,770.7368435383216,0.015009400681069686
0x00222d56e0509a5e9ab05c588c548290a5e9f876,777.2193996136665,0.00018590171717921275
0x002379916ac42a432f3b53f16782d33267debb4c,777.2193996136665,0.00018590171717921275
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,777.0182217613512,0.0006505018656914792
0x0023d9ffe7d793895c5da5833d56c737832ead2b,777.0873989654909,0.000490777761157747
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,777.2193996136665,0.00018590171717921275
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,777.001535647972,0.0006890233504086741
0x0024461e7a8ce7157866eaa4c24b702d328250ce,777.0025599514335,0.0006866587073511449
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,777.2193996136665,0.00018590171717921275
0x00246f7813397868b1beec56e1677efa47816dae,368.32267654514675,0.7157677228809237
0x0025a856d01a898bd52286d56c52323b13937b65,777.2193996136665,0.00018590171717921275
0x00261d225db379b3fc74cd0228d6f90582d39035,774.654416220164,0.006087254573867932
0x00262ffcfda82b5582d1905ca05b849f196b0419,536.7507493202959,0.4410925659380201
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,777.2193996136665,0.00018590171717921275
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,777.2193996136665,0.00018590171717921275
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,777.2193996136665,0.00018590171717921275
0x002775390698ef16589bb22bba37ae7906ae2f36,371.98714644742404,0.7094805330334584
0x0027c6cd01364a3c5d29f72269b36dfe85628193,777.2193996136665,0.00018590171717921275
0x0027f7335d610f15b325baa5798414548720fcaa,672.6914662473542,0.21184659008838358
0x00283b611db7844cb5677b311afd67c8e3078518,777.2193996136665,0.00018590171717921275
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,777.2193996136665,0.00018590171717921275
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,776.9712298121353,0.0007589820082143556
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,777.2193996136665,0.00018590171717921275
0x002aea16059a7d4bef638a03b61a9e80ef07e745,329.9298419558333,0.7834009554710468
0x002bb13a55bf4525f02717708dd4534ecc475193,777.0873989654909,0.000490777761157747
0x002c77a71d54e6da4b28690fe1676752a74a67eb,777.2193996136665,0.00018590171717921275
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,494.3096774551109,0.5091049091718947
0x002d2715b179d0db3e17cc28317a98f2f65e6884,353.5056524469511,0.741465991946089
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,777.2193996136665,0.00018590171717921275
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,339.6626949764576,0.7659190884424992
0x002de04d579930686698abab5f48bda0b24fb9fc,328.12283078233287,0.7866750070155601
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,764.4703945202459,0.02906132780397993
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,764.7610375485563,0.02841537726987663
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,777.2193996136665,0.00018590171717921275
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,340.9729490114871,0.7635845745904956
0x0030040e8d836ac3e546c354f9b373e70a14deeb,777.0025599514335,0.0006866587073511449
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,333.8632976941458,0.7763053149362856
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,777.2193996136665,0.00018590171717921275
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,762.4169536941571,0.03360945665957423
0x003094a91a3b5523bc601b221f80183bd347e9ae,777.0182217613512,0.0006505018656914792
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,777.2193996136665,0.00018590171717921275
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,341.97046673550756,0.7618101739757926
0x0030de8f624d2b2513c6dbbff788bb109b80304d,777.2193996136665,0.00018590171717921275
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,777.0873989654909,0.000490777761157747
0x0030ee334630838ea4dee0b4b6ecbc973529031f,314.96324139253204,0.8108066243994985
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,775.3499633756767,0.004491722188091281
0x00326e37cef76788f6b0cf643c94481d60bd3d58,776.7888410179327,0.0011798692579129645
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,374.8735206798601,0.7045461221131653
0x003325d3054cd7668fb16f19ea11bae6d02a474c,765.5045715705288,0.026760362256084125
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,397.7624559169482,0.6659187905224133
0x0034d2a08772822866b08d2c585e5c8e25723760,777.2147277251722,0.00019669437006455406
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,768.6234744549477,0.01977805790376866
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,336.4325793213113,0.7716930767646991
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,775.0702628354071,0.00513375487987705
0x0036534c48a754163f0f446601f36bcfda840f57,382.43272529543526,0.6916941012963136
0x00368bb9dba2ee83f3553feae59710b9c3743e09,572.0393024802005,0.3839294653966031
0x0036a2f1f6136bb9d7992f7def692126a279e702,777.2193996136665,0.00018590171717921275
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,337.07081344370005,0.770550055873081
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,355.663879562379,0.7376937559090727
0x0037643e4ec2b622270676e9e7aa163b261cfb79,777.2193996136665,0.00018590171717921275
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,773.4052882791351,0.008943917584807568
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,315.02285536196615,0.8106961117261945
0x0038281701bf3f51fdbb18903c6e18776780a9a1,777.2193996136665,0.00018590171717921275
0x00389de87cae34a6f89e13cc8225c4984add8b37,385.7750177216516,0.6860427751140832
0x0039e71541bdc798d062346bce94230bf519bb72,774.654416220164,0.006087254573867932
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,767.1355459669129,0.023117213574186703
0x003a85c562730b196f7cba202a2515f2ff855736,354.3167834880939,0.740047050001586
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,649.708974117883,0.2528959123982777
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,776.9712298121353,0.0007589820082143556
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,444.2779261696984,0.5895271902483549
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,771.9468422676921,0.012265223696235929
0x003be39433bde975b12411fbc3025d49d813a84f,417.52021319761315,0.6331846104423213
0x003cb0842811db8d115e28f13048dd83db391dcb,777.2193996136665,0.00018590171717921275
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,777.2193996136665,0.00018590171717921275
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,689.9713035343318,0.18000594191729544
0x003e9a119439ef34de3237034cee95675b01d5d4,334.0993701584456,0.7758807963175935
0x003ed65a094ef804c934f2427b601e03113882ff,777.0873989654909,0.000490777761157747
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,363.9149084372553,0.7233649095507626
0x003f705c2e62e268891d8aa2724e32f2176dc963,777.2147277251722,0.00019669437006455406
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,447.21265409857256,0.5847756654198816
0x00405f7b768a9a6b81e8060a17f0550501acf6be,345.77713151862133,0.7550614527765198
0x0040932d4c252856709b24dc406244392d3df400,777.2193996136665,0.00018590171717921275
0x0040daac32d83c78546ae36da42a496b28ab09e1,773.2397172443675,0.009321729206477338
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,777.2147277251722,0.00019669437006455406
0x0041dac13d9365b4d695fb612950dc71884f8db1,352.0044399519142,0.7440960222131406
0x0043090d0a3338eb89914ea9af5c529e928a044c,777.2147277251722,0.00019669437006455406
0x0043260ff376a32f335de2091e8bd455d74ecef9,777.2193996136665,0.00018590171717921275
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,777.2193996136665,0.00018590171717921275
0x00432beb667c8908a74f35fef62882b502347e61,776.4012347875298,0.002073510906107098
0x00433d27687ff685d3871395d7fedfd42b1c3529,765.6122087301795,0.026520473876462725
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,767.6973582986506,0.021858168352755277
0x004403abb2246c48ac770e30e7b36e3b16e152a1,351.4719631574268,0.7450301166188229
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,777.2147277251722,0.00019669437006455406
0x0044803a27c6c45babd3fb7affb80b3f913579d7,327.2724079922634,0.7882190419734851
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,329.4088722790792,0.7843439406152
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,530.8538987222514,0.4505709587140049
0x004624a132094f106e977c369c8f2e1ebffb2ae1,777.2193996136665,0.00018590171717921275
0x0046d10482bc3ae87fa4cb550e36706addf2304a,777.2193996136665,0.00018590171717921275
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,777.2147277251722,0.00019669437006455406
0x00481898361901f3e49bfe3e40872d09e93c2c11,774.2295681778554,0.0070601061145213525
0x0048e6fd005224e7e9f00058c630307f0710a84b,357.8255923543651,0.7339256937185686
0x0049436d8c3da52d604cdc390e45026b2662d7f7,350.1992967547072,0.7472653175033116
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,452.48227286034626,0.5762585012521638
0x004965f85a3db4d5221189595141ecab247b115d,776.1047315743426,0.002756366560809108
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,416.58564394592736,0.634722238602899
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,777.2193996136665,0.00018590171717921275
0x004a61f49faeab28ac5cc72ed26a7114d134362e,777.2193996136665,0.00018590171717921275
0x004af1171e5783d1223056a700e992b0eccf6191,777.2147277251722,0.00019669437006455406
0x004afb002e3fb33c833fc16b6b63103bbf97312d,357.93829244404765,0.7337295250761435
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,383.838186867819,0.6893154149122807
0x004c572659319871be9d4ab337fb3df6237979d7,777.2193996136665,0.00018590171717921275
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,777.2193996136665,0.00018590171717921275
0x004c788aecdcc8ae214519737576d67da3c7334a,777.2193996136665,0.00018590171717921275
0x004ce54398cc569a622bf5a99ae857306243c8ec,338.06099387444345,0.7687788325909951
0x004d71c111862702272e6beccdaafb07c9b96c37,349.9360158247141,0.7477281877583496
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,766.6271691153263,0.024254685557245206
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,777.2193996136665,0.00018590171717921275
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,777.2193996136665,0.00018590171717921275
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,326.22854252457313,0.7901171132446745
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,338.2111248387504,0.7685105020767119
0x0051ed91501bdefede70975ec9459a0dd3c5657b,732.6381004123957,0.09678052547803662
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,772.7715608973638,0.010388947592071285
0x00526e91ec022d8596bda04092071c1da6b5322e,524.0798564090893,0.4614424016619727
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,682.0120623480688,0.19478644229366004
0x0052d655d117dae79d897213af1d4393ab32c739,777.2193996136665,0.00018590171717921275
0x005399ba80babd299512e9efb4e0e764f673405c,777.2193996136665,0.00018590171717921275
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,328.10093735507473,0.7867147311848327
0x00548bf85d26850ad7ad55ca90ba02572349f648,774.654416220164,0.006087254573867932
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,777.2193996136665,0.00018590171717921275
0x00552481817c28f473f4cc61538db6536015d906,777.0182217613512,0.0006505018656914792
0x00553b963de06016c68681c9bee10a79c51c5d8a,774.9846539132859,0.0053301507813327065
0x005547e9fa569b6835204402138146861e901b06,777.2193996136665,0.00018590171717921275
0x00560340190b7e9a1027fb5e72858a8298588303,777.2147277251722,0.00019669437006455406
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,578.981620685156,0.37256230207745133
0x0056323f02bb16de8025a79ab09e1dd5c8114602,777.0025599514335,0.0006866587073511449
0x005661a7a441451fafdccd579905a7dbc79fd538,399.35471140017086,0.6632618141340171
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,776.5624162991166,0.0017020346209601599
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,347.14264100798374,0.7526491604898091
0x005711ac01b67981d6b627c09470cce29dbd3353,767.4008747741744,0.02252286459754328
0x0057abf4b6b95cd42cb8c197e78b934d45679432,776.3952893869056,0.002087209670190547
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,776.3952893869056,0.002087209670190547
0x0057b22d4385adfbc48a6581b141e04acdaf7768,768.3823120955234,0.020320281573669045
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,439.98154099625896,0.5964947887766273
0x0057bf0e2082921a880500ab18e716c46c54216e,777.2193996136665,0.00018590171717921275
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,388.2948913474401,0.6817940950343072
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,777.0025599514335,0.0006866587073511449
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,777.2193996136665,0.00018590171717921275
0x0059221c8444995878e9a82b0b2d732fb3da913e,766.69191280485,0.024109920133604357
0x005a61772557bef9a3e65a7b87eaccce34f2700e,775.3672070372563,0.004452122017505304
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,776.294135502064,0.0023202380385897977
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,308.84101316676237,0.8222173022239521
0x005ab5979532d34dc60a4582597464df0b5a7c87,377.97038555998364,0.6992687423098544
0x005ab79a1b5982604cdc066565499d90c550e001,777.2193996136665,0.00018590171717921275
0x005ae07a1782019253917d76334a0579ac3a9b64,316.49743599634314,0.8079661068033905
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,563.1744345878903,0.39837781636423547
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,774.0202360436928,0.007538974895899316
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,777.2193996136665,0.00018590171717921275
0x005b8864b832d250e97996febb2b6a10b4562fd1,692.3242075570802,0.17559690108277504
0x005bf9036a459545ec86252db2a37667a5823b94,765.9797260561431,0.025700820115849007
0x005c7aa4001747cd4bf25c777318a13191a182ac,346.78509382692926,0.7532803676504505
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,774.7431385304867,0.005883926934268225
0x005ce3720edd52ef800ed68bfe29114a7d86e623,708.3983799573379,0.1449527747274719
0x005ceac16427ed612040519f078d08570eaf7688,777.2193996136665,0.00018590171717921275
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,777.0182217613512,0.0006505018656914792
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,358.87792689737654,0.7320950345126067
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,777.2193996136665,0.00018590171717921275
0x005df03951fac36e8cc39b7d03eadf00829815b4,776.4958083955132,0.0018555695040457457
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,777.2147277251722,0.00019669437006455406
0x005e5cac6eb7637edf689403e01b86bda451ef61,346.8693560848537,0.7531315851580236
0x005eba6d8c2af1e7058d7c22e23999188fd15339,776.0827896383116,0.002806873906818867
0x005ec23381d0b33407fcdedd2df7facd769304cd,777.2193996136665,0.00018590171717921275
0x005f16f017aa933bb41965b52848ceb8ee48b171,361.9116283506982,0.7268306903457046
0x005f4ed154aec7b147190c97d3f2535fc8360b12,391.35816013573975,0.6766427326167532
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,777.2193996136665,0.00018590171717921275
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,777.2193996136665,0.00018590171717921275
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,774.654416220164,0.006087254573867932
0x006002bafd83794a35b3d63fb00bfce00f4557ed,777.2193996136665,0.00018590171717921275
0x0060f329ae466559db2e692b24252a5163bf16c3,777.2193996136665,0.00018590171717921275
0x006106679868ffbeb8bef8788be4d59571a13053,777.2193996136665,0.00018590171717921275
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,528.1537605820871,0.45490628561291385
0x0062cb1c249a8579e155794dc86960e4f88af402,359.1195253161927,0.7316750799623982
0x006366325c813728f871c16a7703b818ee1ac6f1,774.7173871536879,0.005942948003379122
0x0063d9477fd76b7c9732917b3b884d918607a804,529.046356038204,0.4534734444514611
0x00645acbda7635b02a8b517d49ef6cbd028962e3,777.2193996136665,0.00018590171717921275
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,684.3183772895316,0.190524363769923
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,376.76670990876096,0.701317888727809
0x006501f106d155981aac18b4d31a6e14d1e55fae,756.345602191592,0.04690096053848376
0x00651f6724f748af9315f720d67ef9ecc3139bdf,777.2193996136665,0.00018590171717921275
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,777.2193996136665,0.00018590171717921275
0x006551b8f041761e2e47bb4792b21e67786b3452,767.020382725189,0.0233750378434507
0x0065fb0daffbc3025516415183fa808b2b40b3fb,776.7616515272935,0.001242591754078658
0x0066023b24edd70b7def47effbf2fd7617f9c66b,774.0423537344344,0.007488393250117267
0x0066245819d5d387ac2209620741e721ccada64d,777.2193996136665,0.00018590171717921275
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,329.276908090782,0.7845829237541256
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,777.2147277251722,0.00019669437006455406
0x0066a75495069b7d760177aa2607a140b13aa520,774.6282340311383,0.006147246251048813
0x0067243a8b83385457c53923a6cd0bc019b090e8,777.2193996136665,0.00018590171717921275
0x00677d8b6fda25b199539633a8cd07074c855cb7,382.45448927714057,0.6916572413824535
0x0067eec7ad35e72613d760e917890d1b7e876e4e,777.0873989654909,0.000490777761157747
0x006850972a3144f2bcb0d37fbd7f84b26765d458,777.0025599514335,0.0006866587073511449
0x00694ba9219891081e07b31ebaf19abfd97e1acb,309.7606647173062,0.8204953800720971
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,776.7616515272935,0.001242591754078658
0x0069d013b71c2d000fca70549d894e49b8e4e031,777.2193996136665,0.00018590171717921275
0x006a310554681273826624361a3177cd9f3aad1d,776.7616515272935,0.001242591754078658
0x006acbf79f7c4580fa01ffa48085d832592f1b63,359.9367693785471,0.7302554375644648
0x006b64b48437695a2c0b470e22de9b8d3b866f52,777.2193996136665,0.00018590171717921275
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,771.9598265718996,0.01223572085111405
0x006bcd94f74784887705d74884308172343855ee,777.2193996136665,0.00018590171717921275
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,774.654416220164,0.006087254573867932
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,311.7522228746535,0.8167760797689103
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,351.25021256652013,0.745419312402065
0x006dfe647e57d2cdaf47000731659c1f92ece423,777.2193996136665,0.00018590171717921275
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,773.2935947245539,0.009198809195011001
0x006f1973f3a2911fc15569d7787f51fb114db606,771.5505623142709,0.013165079698218118
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,342.0879237010972,0.7616014035536852
0x006f74448baead5563915255c8fbc12fd7f6a5df,358.0948242719113,0.7334571071307125
0x006fda5407be210b6d8d653b04859a748e84e64a,777.2193996136665,0.00018590171717921275
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,773.2644237101517,0.00926536463691512
0x00705d931184135830185bb284fb8ed277693d0d,777.047279219826,0.0005834150439906436
